"id";"codigo_ug";"nome_ug";"date_from";"date_to";"version"
850;373039;"SUPERINTENDENCIA REGIONAL DO AMAPA - SR(AP)";"1970-01-01";"2038-01-01";1
851;373057;"SUPERINT. REGIONAL DO ESPIRITO SANTO - SR(ES)";"1970-01-01";"2038-01-01";1
852;380936;"SUPERINTENDENCIA REGIONAL DO TRABALHO/ES";"1970-01-01";"2038-01-01";1
853;380944;"SUPERINTENDENCIA REGIONAL DO TRABALHO/PR";"1970-01-01";"2038-01-01";1
854;390070;"SUPERINTENDENCIA REG.NO ESTADO DE RR - DNIT";"1970-01-01";"2038-01-01";1
855;413001;"AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"1970-01-01";"2038-01-01";1
856;413009;"AGENCIA NACIONAL DE TELECOMUNICACOES-BA";"1970-01-01";"2038-01-01";1
857;413010;"AGENCIA NACIONAL DE TELECOMUNICACOES-CE";"1970-01-01";"2038-01-01";1
858;495710;"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"1970-01-01";"2038-01-01";1
859;510005;"GERENCIA EXECUTIVA DISTRITO FEDERAL";"1970-01-01";"2038-01-01";1
860;510080;"GERENCIA EXECUTIVA ARACAJU";"1970-01-01";"2038-01-01";1
861;510297;"GERENCIA EXECUTIVA DOURADOS";"1970-01-01";"2038-01-01";1
862;510405;"GERENCIA EXECUTIVA GOIANIA";"1970-01-01";"2038-01-01";1
863;510760;"GERENCIA EXECUTIVA NATAL";"1970-01-01";"2038-01-01";1
864;511656;"GERENCIA EXECUTIVA SANTO ANTONIO DE JESUS";"1970-01-01";"2038-01-01";1
865;511682;"GERENCIA EXECUTIVA FEIRA DE SANTANA";"1970-01-01";"2038-01-01";1
866;530001;"MIDR/ADMINISTRACAO GERAL";"1970-01-01";"2038-01-01";1
867;533013;"SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA";"1970-01-01";"2038-01-01";1
868;682010;"AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS";"1970-01-01";"2038-01-01";1
869;720000;"ESTADO-MAIOR DA ARMADA";"1970-01-01";"2038-01-01";1
870;783602;"ESCOLA DE APREND.-MARINHEIROS DE PERNAMBUCO";"1970-01-01";"2038-01-01";1
871;791580;"BASE ALMIRANTE CASTRO E SILVA";"1970-01-01";"2038-01-01";1
872;135045;"CONAB SEDE SUREG AMAZONAS";"1970-01-01";"2038-01-01";1
873;160068;"DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT";"1970-01-01";"2038-01-01";1
874;170118;"ALFANDEGA DA RFB PORTO DO RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
875;784330;"CAPITANIA DOS PORTOS DO  PIAUI";"1970-01-01";"2038-01-01";1
876;114605;"SUPERINTENDENCIA ESTADUAL EM RORAIMA-SES-RR";"1970-01-01";"2038-01-01";1
877;120073;"BASE AEREA DE FLORIANOPOLIS";"1970-01-01";"2038-01-01";1
878;120624;"BASE AEREA DE DE ANAPOLIS";"1970-01-01";"2038-01-01";1
879;135027;"EMBRAPA/CNPTIA";"1970-01-01";"2038-01-01";1
880;153294;"CENTRO PEDAGOGICO/UFMG";"1970-01-01";"2038-01-01";1
881;155081;"INST.FED.FARROUPILHA/CAMPUS SANTO ANGELO";"1970-01-01";"2038-01-01";1
882;155207;"INST. FED. PIAUI/CAMPUS CAMPO MAIOR";"1970-01-01";"2038-01-01";1
883;158147;"INST.FED.DE EDUC.,CIENC.E TEC.DE ALAGOAS";"1970-01-01";"2038-01-01";1
884;158150;"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA";"1970-01-01";"2038-01-01";1
885;158152;"INSTITUTO FEDERAL EDUC.CIENC.E TEC.DE RORAIMA";"1970-01-01";"2038-01-01";1
886;158154;"INSTITUTO FEDERAL DE SAO PAULO";"1970-01-01";"2038-01-01";1
887;158306;"INST.FED.DO PARA/CAMPUS BELEM";"1970-01-01";"2038-01-01";1
888;158461;"IF CATARINENSE - CAMPUS CONCORDIA";"1970-01-01";"2038-01-01";1
889;158504;"CAMPUS DE SANTA ROSA";"1970-01-01";"2038-01-01";1
890;158611;"INST.FED.DE GOIAS/CAMPUS CIDADE DE GOIAS";"1970-01-01";"2038-01-01";1
891;160072;"11. DEPOSITO DE SUPRIMENTO";"1970-01-01";"2038-01-01";1
892;160100;"COMANDO DA 3A BDA DE INFANTARIA   MOTORIZADA";"1970-01-01";"2038-01-01";1
893;160120;"4. DEPOSITO DE SUPRIMENTO";"1970-01-01";"2038-01-01";1
894;160139;"HOSPITAL DE GUARNICAO DE JOAO PESSOA";"1970-01-01";"2038-01-01";1
895;160169;"52o BIS - CONTROLE PATRIMONIAL E CUSTOS";"1970-01-01";"2038-01-01";1
896;160192;"BASE DE ADMINISTRACAO E APOIO DA 5a RM";"1970-01-01";"2038-01-01";1
897;160215;"COMISSAO REGIONAL DE OBRAS DA 8a RM";"1970-01-01";"2038-01-01";1
898;160249;"ACADEMIA MILITAR DAS AGULHAS NEGRAS";"1970-01-01";"2038-01-01";1
899;160311;"ESCOLA DE APERFEICOAMENTO DE OFICIAIS";"1970-01-01";"2038-01-01";1
900;160359;"HOSPITAL DA GUARNICAO DE ALEGRETE";"1970-01-01";"2038-01-01";1
901;160517;"3a COMPANHIA DE INFANTARIA MOTORIZADA";"1970-01-01";"2038-01-01";1
902;170040;"SUPERINTENDENCIA REGIONAL DA RFB NA 3A RF";"1970-01-01";"2038-01-01";1
903;170131;"SUPERINTENDENCIA REG. ADM. DO MGI - SAO PAULO";"1970-01-01";"2038-01-01";1
904;170383;"DELEGACIA DA RFB NO RIO DE JANEIRO II";"1970-01-01";"2038-01-01";1
905;193125;"IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC";"1970-01-01";"2038-01-01";1
906;200247;"ARQUIVO NACIONAL";"1970-01-01";"2038-01-01";1
907;200384;"SUPERINTENDENCIA REGIONAL NO ESTADO DE RR";"1970-01-01";"2038-01-01";1
908;200390;"SUPERINTENDENCIA REGIONAL NO ESTADO DO PI";"1970-01-01";"2038-01-01";1
909;201061;"DIVISAO DE PESSOAL EX-TERRITORIO DO AMAPA";"1970-01-01";"2038-01-01";1
910;203001;"AGENCIA ESPACIAL BRASILEIRA/AEB";"1970-01-01";"2038-01-01";1
911;240107;"INSTITUTO NACIONAL DE PESQ. ESPACIAIS-INPE";"1970-01-01";"2038-01-01";1
912;250035;"SUPERINTENDENCIA ESTADUAL DO MS/RR";"1970-01-01";"2038-01-01";1
913;255005;"FUNDACAO NACIONAL DE SAUDE - BA";"1970-01-01";"2038-01-01";1
914;255024;"FUNDACAO NACIONAL DE SAUDE - SC";"1970-01-01";"2038-01-01";1
915;257028;"DISTRITO SANIT.ESP.INDIGENA - MEDIO PURUS";"1970-01-01";"2038-01-01";1
916;257033;"DISTRITO SANIT.ESP.INDIGENA - CEARA";"1970-01-01";"2038-01-01";1
917;343015;"MUSEU IMPERIAL - PETROPOLIS";"1970-01-01";"2038-01-01";1
918;343016;"MUSEU HISTORICO NACIONAL - RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
919;393017;"SUPERINTENDENCIA REG. NO ESTADO PB - DNIT";"1970-01-01";"2038-01-01";1
920;130017;"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PA";"1970-01-01";"2038-01-01";1
921;130072;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/SC";"1970-01-01";"2038-01-01";1
922;158145;"INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA";"1970-01-01";"2038-01-01";1
923;158317;"CAMPUS SOBRAL/IFCE";"1970-01-01";"2038-01-01";1
924;160208;"33 BATALHAO DE INFANTARIA MECANIZADO";"1970-01-01";"2038-01-01";1
925;170338;"DELEGACIA DA RFB EM CAMPINA GRANDE";"1970-01-01";"2038-01-01";1
926;240121;"INST.BRAS.DE INFORM. EM CIENCIA E TECNOLOGIA";"1970-01-01";"2038-01-01";1
927;373053;"SUPERINTENDENCIA REGIONAL DA BAHIA - SR(BA)";"1970-01-01";"2038-01-01";1
928;373055;"SUPERINTENDENCIA REG.DE MINAS GERAIS - SR(MG)";"1970-01-01";"2038-01-01";1
929;158335;"INST.FED.MATO GROSSO/CAMPUS SAO VICENTE";"1970-01-01";"2038-01-01";1
930;158336;"INST.FED.DO TOCANTINS/CAMPUS PALMAS";"1970-01-01";"2038-01-01";1
931;160009;"12o CGCFEX - CONTROLE PATRIMONIAL E CUSTOS";"1970-01-01";"2038-01-01";1
932;200125;"SUPERINTENDENCIA DA PRF EM SANTA CATARINA";"1970-01-01";"2038-01-01";1
933;253022;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-RR";"1970-01-01";"2038-01-01";1
934;254492;"INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS";"1970-01-01";"2038-01-01";1
935;395001;"EMPRESA DE PLANEJAMENTO E LOGISTICA S.A - EPL";"1970-01-01";"2038-01-01";1
936;135182;"CONAB SEDE SUREG MINAS GERAIS";"1970-01-01";"2038-01-01";1
937;135476;"CONAB SEDE SUREG PARAIBA";"1970-01-01";"2038-01-01";1
938;152254;"IF CATARINENSE - CAMPUS BLUMENAU";"1970-01-01";"2038-01-01";1
939;153073;"CENTRO DE CIENCIAS AGRARIAS DA UFPB";"1970-01-01";"2038-01-01";1
940;158294;"INST.FED.DO MARANHAO/CAMPUS IMPERATRIZ";"1970-01-01";"2038-01-01";1
941;158366;"INST.FED. DO RN/CAMPUS CURRAIS NOVOS";"1970-01-01";"2038-01-01";1
942;158454;"INST. FED. DO MS/CAMPUS TRES LAGOAS";"1970-01-01";"2038-01-01";1
943;158634;"UNILAB/CAMPUS DOS MALES";"1970-01-01";"2038-01-01";1
944;160078;"COLEGIO MILITAR DE CAMPO GRANDE";"1970-01-01";"2038-01-01";1
945;160102;"41 BATALHAO DE INFANTARIA MOTORIZADO";"1970-01-01";"2038-01-01";1
946;160471;"37o BATALHAO DE INFANTARIA LEVE";"1970-01-01";"2038-01-01";1
947;160478;"13o REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
948;250019;"SUPERINTENDENCIA ESTADUAL DO MS/ES";"1970-01-01";"2038-01-01";1
949;250033;"SUPERINTENDENCIA ESTADUAL DO MS/RS";"1970-01-01";"2038-01-01";1
950;511180;"GERENCIA EXECUTIVA RECIFE";"1970-01-01";"2038-01-01";1
951;120630;"GRUPAMENTO DE APOIO DE MANAUS";"1970-01-01";"2038-01-01";1
952;160327;"INSTITUTO MILITAR DE ENGENHARIA";"1970-01-01";"2038-01-01";1
953;160456;"22 BATALHAO LOGISTICO LEVE";"1970-01-01";"2038-01-01";1
954;160470;"12 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
955;170325;"DELEGACIA DA RFB EM POCOS DE CALDAS";"1970-01-01";"2038-01-01";1
956;200354;"SUPERINTENDENCIA REGIONAL NO ESTADO DO MS";"1970-01-01";"2038-01-01";1
957;240106;"INSTITUTO NACIONAL DE PESQ. ESPACIAIS-INPE";"1970-01-01";"2038-01-01";1
958;257036;"DISTRITO SANIT.ESP.INDIGENA MATO GROSSO SUL";"1970-01-01";"2038-01-01";1
959;785600;"ESCOLA DE APRENDIZES-MARINHEIROS DE SC";"1970-01-01";"2038-01-01";1
960;130077;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MT";"1970-01-01";"2038-01-01";1
961;135209;"CONAB SEDE SUREG MATO GROSSO";"1970-01-01";"2038-01-01";1
962;158532;"INST.FED.RONDONIA/CAMPUS P. VELHO ZONA NORTE";"1970-01-01";"2038-01-01";1
963;160356;"12o BATALHAO DE ENG. DE COMBATE BLINDADO";"1970-01-01";"2038-01-01";1
964;160358;"6 REGIMENTO DE CAVALARIA BLINDADO";"1970-01-01";"2038-01-01";1
965;170116;"SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF";"1970-01-01";"2038-01-01";1
966;193115;"IBAMA - SUPERINTENDENCIA DA PARAIBA/PB";"1970-01-01";"2038-01-01";1
967;511401;"GERENCIA EXECUTIVA PIRACICABA";"1970-01-01";"2038-01-01";1
968;511424;"GERENCIA EXECUTIVA SAO JOSE DO RIO PRETO";"1970-01-01";"2038-01-01";1
969;130063;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RJ";"1970-01-01";"2038-01-01";1
970;323112;"GERENCIA REGIONAL DA ANM - PR";"1970-01-01";"2038-01-01";1
971;160076;"DEPARTAMENTO DE CIENCIA E TECNOLOGIA";"1970-01-01";"2038-01-01";1
972;135007;"EMBRAPA/CNPASA";"1970-01-01";"2038-01-01";1
973;152147;"IFB - CAMPUS RIACHO FUNDO";"1970-01-01";"2038-01-01";1
974;154811;"IFSULDEMINAS - CAMPUS POUSO ALEGRE";"1970-01-01";"2038-01-01";1
975;156103;"INST.FED.DO PARA/CAMPUS PARAGOMINAS";"1970-01-01";"2038-01-01";1
976;159002;"INST.FED.TRIA.MIN./CAMPUS UBERLANDIA CENTRO";"1970-01-01";"2038-01-01";1
977;160095;"58 BATALHAO DE INFANTARIA MOTORIZADO";"1970-01-01";"2038-01-01";1
978;160232;"13 BATALHAO DE INFANTARIA BLINDADO";"1970-01-01";"2038-01-01";1
979;160283;"PREFEITURA MILITAR DA ZONA SUL";"1970-01-01";"2038-01-01";1
980;160341;"17o GAC - CONTROLE PATRIMONIAL E CUSTOS";"1970-01-01";"2038-01-01";1
981;170018;"SUPERINTENDENCIA REGIONAL DA RFB NA 1A RF";"1970-01-01";"2038-01-01";1
982;255006;"FUNDACAO NACIONAL DE SAUDE - CE";"1970-01-01";"2038-01-01";1
983;380048;"SUPERINT REG DO TRAB E EMPREGO/RN";"1970-01-01";"2038-01-01";1
984;783702;"HOSPITAL NAVAL DE RECIFE";"1970-01-01";"2038-01-01";1
985;154502;"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"1970-01-01";"2038-01-01";1
986;153280;"ESCOLA DE ENGENHARIA/UFMG";"1970-01-01";"2038-01-01";1
987;155848;"INST.FED.DO MS/CAMPUS DOURADOS";"1970-01-01";"2038-01-01";1
988;158414;"INST FED SUDESTE DE MG/CAMPUS JUIZ DE FORA";"1970-01-01";"2038-01-01";1
989;160105;"24o BATALHAO DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
990;160110;"COLEGIO MILITAR DE JUIZ DE FORA";"1970-01-01";"2038-01-01";1
991;160423;"HOSPITAL DE GUARNICAO DE SANTIAGO";"1970-01-01";"2038-01-01";1
992;194044;"COORDENACAO REG. KAYAPO SUL DO PARA/PA";"1970-01-01";"2038-01-01";1
993;257029;"DISTRITO SANIT.ESP.INDIGENA - MEDIO SOLIMOES";"1970-01-01";"2038-01-01";1
994;765706;"SANATORIO NAVAL DE NOVA FRIBURGO";"1970-01-01";"2038-01-01";1
995;791000;"COMANDO-EM-CHEFE DA ESQUADRA";"1970-01-01";"2038-01-01";1
996;925132;"BANCO CENTRAL DO BRASIL - CURITIBA";"1970-01-01";"2038-01-01";1
997;164204;"FUNDACAO OSORIO";"1970-01-01";"2038-01-01";1
998;240127;"CENTRO DE TECNOLOGIA MINERAL";"1970-01-01";"2038-01-01";1
999;155440;"IFAM - CAMPUS TEFE";"1970-01-01";"2038-01-01";1
1000;158146;"INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI";"1970-01-01";"2038-01-01";1
1001;158475;"INST.FED. MINAS GERAIS/CAMPUS OURO PRETO";"1970-01-01";"2038-01-01";1
1002;160149;"COMANDO 4 BRIGADA DE CAVALARIA MECANIZADA";"1970-01-01";"2038-01-01";1
1003;160173;"31o BATALHAO DE INFANTARIA MOTORIZADO";"1970-01-01";"2038-01-01";1
1004;160303;"BASE DE ADMINISTRACAO E APOIO DA 1 RM";"1970-01-01";"2038-01-01";1
1005;160378;"16o ESQUADRAO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1006;160438;"COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA";"1970-01-01";"2038-01-01";1
1007;160484;"2 BATALHAO DE POLICIA DO EXERCITO";"1970-01-01";"2038-01-01";1
1008;254434;"ESCOLA POLITECNICA DE SAUDE JOAQUIM VENANCIO";"1970-01-01";"2038-01-01";1
1009;153061;"UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"1970-01-01";"2038-01-01";1
1010;160339;"1o BATALHAO DE ENGENHARIA DE CONSTRUCAO";"1970-01-01";"2038-01-01";1
1011;240224;"CENTRO NAC.DE MONIT.E ALERT.DE DESASTRES NATU";"1970-01-01";"2038-01-01";1
1012;154580;"INSTITUTO FEDERAL BAIANO - CAMPUS ITAPETINGA";"1970-01-01";"2038-01-01";1
1013;155821;"INST.FED.BAIANO / CAMPUS SERRINHA";"1970-01-01";"2038-01-01";1
1014;160051;"PARQUE REGIONAL DE MANUTENCAO/10";"1970-01-01";"2038-01-01";1
1015;160101;"23 COMPANHIA DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
1016;160145;"17 BATALHAO DE FRONTEIRA";"1970-01-01";"2038-01-01";1
1017;160170;"COMANDO 23a BRIGADA DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
1018;160213;"5 BATALHAO LOGISTICO";"1970-01-01";"2038-01-01";1
1019;160318;"ESCOLA DE SARGENTOS DE LOGISTICA";"1970-01-01";"2038-01-01";1
1020;160345;"HOSPITAL DE GUARNICAO DE NATAL";"1970-01-01";"2038-01-01";1
1021;190004;"FUNAI-COORDENACAO REGIONAL DE JI-PARANA/RO";"1970-01-01";"2038-01-01";1
1022;510120;"GERENCIA EXECUTIVA BELEM";"1970-01-01";"2038-01-01";1
1023;764000;"DIRETORIA DO PESSOAL DA MARINHA";"1970-01-01";"2038-01-01";1
1024;151895;"INST.FED.SUL-RIO-GRANDENSE/VISCONDE DA GRACA";"1970-01-01";"2038-01-01";1
1025;153066;"SUPERINTENDENCIA DE ORCAMENTO E FINANCAS/UFPB";"1970-01-01";"2038-01-01";1
1026;158339;"INST.FED.SUL-RIO-GRANDENSE/CAMPUS SAPUCAIA";"1970-01-01";"2038-01-01";1
1027;160088;"HOSPITAL MILITAR DE AREA DE BRASILIA";"1970-01-01";"2038-01-01";1
1028;160298;"COMANDO DA 1 REGIAO MILITAR";"1970-01-01";"2038-01-01";1
1029;160403;"6 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
1030;255010;"FUNDACAO NACIONAL DE SAUDE - MA";"1970-01-01";"2038-01-01";1
1031;151964;"INST.FED.SUL-RIO-GRANDENSE/VENANCIO AIRES";"1970-01-01";"2038-01-01";1
1032;160152;"11 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1033;160241;"ODONTOCLINICA CENTRAL DO EXERCITO";"1970-01-01";"2038-01-01";1
1034;160299;"COMANDO DO COMANDO MILITAR DO LESTE";"1970-01-01";"2038-01-01";1
1035;160446;"62 BATALHAO DE INFANTARIA";"1970-01-01";"2038-01-01";1
1036;160525;"ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO";"1970-01-01";"2038-01-01";1
1037;510815;"GERENCIA EXECUTIVA FORTALEZA";"1970-01-01";"2038-01-01";1
1038;751200;"GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS";"1970-01-01";"2038-01-01";1
1039;784700;"HOSPITAL NAVAL DE BELEM";"1970-01-01";"2038-01-01";1
1040;158353;"INST. FED. PIAUI/CAMPUS TERESINA CENTRAL";"1970-01-01";"2038-01-01";1
1041;158464;"IFPE - CAMPUS RECIFE";"1970-01-01";"2038-01-01";1
1042;158485;"CAMPUS PINHEIRAL";"1970-01-01";"2038-01-01";1
1043;160050;"HOSPITAL GERAL DE FORTALEZA";"1970-01-01";"2038-01-01";1
1044;160392;"COMANDO DA 3a REGIAO MILITAR";"1970-01-01";"2038-01-01";1
1045;160479;"COMANDO DE ARTILHARIA DO EXERCITO";"1970-01-01";"2038-01-01";1
1046;160529;"ARSENAL DE GUERRA DE SAO PAULO";"1970-01-01";"2038-01-01";1
1047;925138;"BANCO CENTRAL DO BRASIL - SAO PAULO";"1970-01-01";"2038-01-01";1
1048;114623;"SUPERINTENDENCIA ESTADUAL DO IBGE NO PARANA";"1970-01-01";"2038-01-01";1
1049;158302;"IF GOIANO - CAMPUS CERES";"1970-01-01";"2038-01-01";1
1050;158327;"INST.FED.DO RS/CAMPUS OSORIO";"1970-01-01";"2038-01-01";1
1051;160536;"COMANDO DE FRONTEIRA JURUA E 61o BIS";"1970-01-01";"2038-01-01";1
1052;795180;"BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR";"1970-01-01";"2038-01-01";1
1053;791600;"COMANDO DA FORCA DE SUPERFICIE";"1970-01-01";"2038-01-01";1
1054;158468;"INST.FED. FLUMINENSE/CAMPUS CABO FRIO";"1970-01-01";"2038-01-01";1
1055;160039;"HOSPITAL GERAL DE SALVADOR";"1970-01-01";"2038-01-01";1
1056;160219;"COMANDO 5a REGIAO MILITAR";"1970-01-01";"2038-01-01";1
1057;160372;"COMANDO DE ARTILHARIA DIVISIONARIA/3";"1970-01-01";"2038-01-01";1
1058;200331;"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"1970-01-01";"2038-01-01";1
1059;160126;"11o BATALHAO DE INFANTARIA DE MONTANHA";"1970-01-01";"2038-01-01";1
1060;160163;"COMANDO DA 8 REGIAO MILITAR/8 DE";"1970-01-01";"2038-01-01";1
1061;160200;"PARQUE REGIONAL DE MANUTENCAO/7";"1970-01-01";"2038-01-01";1
1062;110096;"SUPERINTENDENCIA REG. DE ADMIN. DA 5a REGIAO";"1970-01-01";"2038-01-01";1
1063;120014;"BASE AEREA DE FORTALEZA";"1970-01-01";"2038-01-01";1
1064;160008;"CENTRO DE EMBARCACOES DO COM.MIL.DA AMAZONIA";"1970-01-01";"2038-01-01";1
1065;160477;"2 BATALHAO DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
1066;243001;"INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI";"1970-01-01";"2038-01-01";1
1067;255013;"FUNDACAO NACIONAL DE SAUDE - MG";"1970-01-01";"2038-01-01";1
1068;160352;"COMANDO DE FRONTEIRA DE RORAIMA/7 BIS";"1970-01-01";"2038-01-01";1
1069;160432;"CENTRO DE LOGISTICA DE MISSEIS E FOGUETES";"1970-01-01";"2038-01-01";1
1070;160194;"COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO";"1970-01-01";"2038-01-01";1
1071;160022;"21 COMPANHIA DE ENGENHARIA CONSTRUCAO";"1970-01-01";"2038-01-01";1
1072;160160;"51 BATALHAO DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
1073;335006;"DATAPREV-ESCRITORIO ESTADUAL DO ESP.SANTO";"1970-01-01";"2038-01-01";1
1074;110102;"SUPERINTENDENCIA REG. DE ADMIN. DA 2a REGIAO";"1970-01-01";"2038-01-01";1
1075;160531;"ESCOLA DE APERFEICOAMENTO DE SARGENTOS";"1970-01-01";"2038-01-01";1
1076;154419;"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"1970-01-01";"2038-01-01";1
1077;158387;"INST.FED. FLUMINENSE/CAMPUS B.JESUS DO ITABAP";"1970-01-01";"2038-01-01";1
1078;443020;"INST. DE PESQUISAS JARDIM BOTANICO DO RJ/JBRJ";"1970-01-01";"2038-01-01";1
1079;160086;"GABINETE DO COMANDANTE DO EXERCITO";"1970-01-01";"2038-01-01";1
1080;495400;"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"1970-01-01";"2038-01-01";1
1081;158151;"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"1970-01-01";"2038-01-01";1
1082;160206;"30o BATALHAO DE INFANTARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1083;153015;"CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"1970-01-01";"2038-01-01";1
1084;160450;"14 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1085;153150;"INSTITUTO PUERIC. PED MAT. GESTEIRA DA UFRJ";"1970-01-01";"2038-01-01";1
1086;153978;"INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS";"1970-01-01";"2038-01-01";1
1087;158122;"INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS";"1970-01-01";"2038-01-01";1
1088;160523;"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"1970-01-01";"2038-01-01";1
1089;364102;"CONSELHO NAC DE DESENV CIENT E TECNOLOGICO";"1970-01-01";"2038-01-01";1
1090;135010;"EMBRAPA/CNPC";"1970-01-01";"2038-01-01";1
1091;250061;"HOSPITAL FEDERAL DOS SERVIDORES DO ESTADO";"1970-01-01";"2038-01-01";1
1092;160132;"9 BATALHAO DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
1093;160026;"COMANDO DA 22a BRIGADA DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
1094;160291;"CENTRO TECNOLOGICO DO EXERCITO";"1970-01-01";"2038-01-01";1
1095;254488;"CASA DE OSWALDO CRUZ";"1970-01-01";"2038-01-01";1
1096;160113;"4 BATALHAO DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
1097;200333;"DEPEN - DIRETORIA EXECUTIVA";"1970-01-01";"2038-01-01";1
1098;160001;"7o BATALHAO DE ENGENHARIA DE CONSTRUCAO";"1970-01-01";"2038-01-01";1
1099;926107;"UNIVERSIDADE ESTADUAL DE CIENCIA DA SAUDE/AL";"1970-01-01";"2038-01-01";1
1100;153991;"UTFPR - CAMPUS DOIS VIZINHOS";"1970-01-01";"2038-01-01";1
1101;160222;"5. BATALHAO DE SUPRIMENTO";"1970-01-01";"2038-01-01";1
1102;153251;"UTFPR - CAMPUS CAMPO MOURAO";"1970-01-01";"2038-01-01";1
1103;168005;"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FI";"1970-01-01";"2038-01-01";1
1104;160322;"HOSPITAL CENTRAL DO EXERCITO";"1970-01-01";"2038-01-01";1
1105;772100;"CENTRO DE INST. E ADEST. ALM. NEWTON BRAGA";"1970-01-01";"2038-01-01";1
1106;150248;"HOSPITAL UNIVERSITARIO (HU/UFGD)";"1970-01-01";"2038-01-01";1
1107;155631;"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO II";"1970-01-01";"2038-01-01";1
1108;158675;"INST.FED.DO RS/CAMPUS IBIRUBA";"1970-01-01";"2038-01-01";1
1109;153984;"PRO-REITORIA DE GRADUACAO";"1970-01-01";"2038-01-01";1
1110;393020;"SUPERINTENDENCIA REG. NO ESTADO MT - DNIT";"1970-01-01";"2038-01-01";1
1111;393012;"SUPERINTENDENCIA REG. NO ESTADO RS - DNIT";"1970-01-01";"2038-01-01";1
1112;393003;"DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.";"1970-01-01";"2038-01-01";1
1113;393018;"SUPERINTENDENCIA REG. NO ESTADO ES - DNIT";"1970-01-01";"2038-01-01";1
1114;158330;"IFSP - CAMPUS SAO CARLOS";"1970-01-01";"2038-01-01";1
1115;803030;"SERPRO - REGIONAL FORTALEZA";"1970-01-01";"2038-01-01";1
1116;135012;"EMBRAPA/CPATSA";"1970-01-01";"2038-01-01";1
1117;158520;"IFSP - CAMPUS CATANDUVA";"1970-01-01";"2038-01-01";1
1118;158332;"IFSP - CAMPUS CUBATAO";"1970-01-01";"2038-01-01";1
1119;158528;"IFSP - CAMPUS PIRACICABA";"1970-01-01";"2038-01-01";1
1120;113204;"COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD";"1970-01-01";"2038-01-01";1
